state_code,county_name,zipcode
TX,cherokee,75764
TX,cherokee,75766
TX,cherokee,75780
TX,cherokee,75772
TX,cherokee,75759
TX,cherokee,75757
TX,cherokee,75969
TX,cherokee,75976
TX,cherokee,75789
TX,cherokee,75785
TX,colorado,78950
TX,colorado,77470
TX,colorado,77460
TX,colorado,78935
TX,colorado,77412
TX,colorado,77435
TX,colorado,77964
TX,colorado,77474
TX,colorado,78940
TX,colorado,78951
TX,colorado,77475
TX,colorado,78933
TX,colorado,78956
TX,colorado,78962
TX,colorado,77442
TX,colorado,77434
TX,colorado,78934
TX,colorado,78943
TX,de witt,78151
TX,de witt,77994
TX,de witt,77967
TX,de witt,77989
TX,de witt,77974
TX,de witt,77954
TX,de witt,78141
TX,de witt,78629
TX,de witt,78164
TX,de witt,77984
TX,de witt,77995
TX,fayette,78946
TX,fayette,78963
TX,fayette,78954
TX,fayette,78938
TX,fayette,78962
TX,fayette,78949
TX,fayette,78942
TX,fayette,78945
TX,fayette,78934
TX,fayette,78940
TX,fayette,78959
TX,fayette,78960
TX,fayette,78956
TX,fayette,78952
TX,fayette,78941
TX,fayette,78950
TX,fayette,77835
TX,fayette,78957
TX,fayette,78932
TX,fort bend,77099
TX,fort bend,77493
TX,fort bend,77444
TX,fort bend,77489
TX,fort bend,77031
TX,fort bend,77479
TX,fort bend,77498
TX,fort bend,77420
TX,fort bend,77478
TX,fort bend,77423
TX,fort bend,77406
TX,fort bend,77545
TX,fort bend,77461
TX,fort bend,77082
TX,fort bend,77469
TX,fort bend,77417
TX,fort bend,77450
TX,fort bend,77584
TX,fort bend,77485
TX,fort bend,77085
TX,fort bend,77497
TX,fort bend,77083
TX,fort bend,77494
TX,fort bend,77496
TX,fort bend,77476
TX,fort bend,77451
TX,fort bend,77464
TX,fort bend,77435
TX,fort bend,77441
TX,fort bend,77407
TX,fort bend,77430
TX,fort bend,77477
TX,fort bend,77481
TX,fort bend,77583
TX,fort bend,77047
TX,fort bend,77471
TX,fort bend,77459
TX,fort bend,77053
TX,fort bend,77487
TX,freestone,75840
TX,freestone,76667
TX,freestone,75831
TX,freestone,75838
TX,freestone,75859
TX,freestone,75860
TX,freestone,76693
TX,freestone,75855
TX,freestone,75848
TX,galveston,77581
TX,galveston,77623
TX,galveston,77518
TX,galveston,77510
TX,galveston,77617
TX,galveston,77574
TX,galveston,77565
TX,galveston,77546
TX,galveston,77590
TX,galveston,77573
TX,galveston,77511
TX,galveston,77592
TX,galveston,77563
TX,galveston,77552
TX,galveston,77568
TX,galveston,77551
TX,galveston,77549
TX,galveston,77553
TX,galveston,77555
TX,galveston,77550
TX,galveston,77554
TX,galveston,77591
TX,galveston,77650
TX,galveston,77539
TX,galveston,77517
TX,goliad,77963
TX,goliad,77905
TX,goliad,78107
TX,goliad,78119
TX,goliad,78164
TX,goliad,77960
TX,goliad,77993
TX,gregg,75602
TX,gregg,75607
TX,gregg,75645
TX,gregg,75603
TX,gregg,75693
TX,gregg,75641
TX,gregg,75606
TX,gregg,75660
TX,gregg,75662
TX,gregg,75615
TX,gregg,75608
TX,gregg,75604
TX,gregg,75601
TX,gregg,75691
TX,gregg,75647
TX,gregg,75663
TX,gregg,75605
TX,grimes,77872
TX,grimes,77316
TX,grimes,77873
TX,grimes,77356
TX,grimes,77484
TX,grimes,77363
TX,grimes,77868
TX,grimes,77861
TX,grimes,77831
TX,grimes,77876
TX,grimes,77875
TX,grimes,77830
TX,hardin,77376
TX,hardin,77659
TX,hardin,77657
TX,hardin,77656
TX,hardin,77564
TX,hardin,77664
TX,hardin,77374
TX,hardin,77663
TX,hardin,77625
TX,hardin,77585
TX,hardin,77519
TX,harris,77021
TX,harris,77338
TX,harris,77245
TX,harris,77503
TX,harris,77032
TX,harris,77255
TX,harris,77504
TX,harris,77493
TX,harris,77401
TX,harris,77046
TX,harris,77002
TX,harris,77091
TX,harris,77346
TX,harris,77277
TX,harris,77289
TX,harris,77003
TX,harris,77070
TX,harris,77223
TX,harris,77254
TX,harris,77249
TX,harris,77066
TX,harris,77581
TX,harris,77095
TX,harris,77071
TX,harris,77265
TX,harris,77063
TX,harris,77078
TX,harris,77043
TX,harris,77227
TX,harris,77275
TX,harris,77210
TX,harris,77357
TX,harris,77273
TX,harris,77083
TX,harris,77271
TX,harris,77253
TX,harris,77284
TX,harris,77207
TX,harris,77231
TX,harris,77280
TX,harris,77287
TX,harris,77598
TX,harris,77345
TX,harris,77030
TX,harris,77411
TX,harris,77315
TX,harris,77093
TX,harris,77074
TX,harris,77224
TX,harris,77347
TX,harris,77081
TX,harris,77220
TX,harris,77084
TX,harris,77234
TX,harris,77242
TX,harris,77001
TX,harris,77024
TX,harris,77019
TX,harris,77089
TX,harris,77243
TX,harris,77375
TX,harris,77079
TX,harris,77263
TX,harris,77090
TX,harris,77272
TX,harris,77007
TX,harris,77036
TX,harris,77290
TX,harris,77501
TX,harris,77060
TX,harris,77009
TX,harris,77015
TX,harris,77059
TX,harris,77389
TX,harris,77413
TX,harris,77018
TX,harris,77094
TX,harris,77270
TX,harris,77379
TX,harris,77433
TX,harris,77268
TX,harris,77228
TX,harris,77022
TX,harris,77241
TX,harris,77222
TX,harris,77041
TX,harris,77099
TX,harris,77266
TX,harris,77258
TX,harris,77082
TX,harris,77061
TX,harris,77293
TX,harris,77062
TX,harris,77052
TX,harris,77077
TX,harris,77236
TX,harris,77221
TX,harris,77261
TX,harris,77204
TX,harris,77506
TX,harris,77087
TX,harris,77010
TX,harris,77269
TX,harris,77477
TX,harris,77069
TX,harris,77520
TX,harris,77051
TX,harris,77096
TX,harris,77508
TX,harris,77085
TX,harris,77219
TX,harris,77064
TX,harris,77445
TX,harris,77048
TX,harris,77215
TX,harris,77047
TX,harris,77057
TX,harris,77027
TX,harris,77050
TX,harris,77017
TX,harris,77040
TX,harris,77044
TX,harris,77080
TX,harris,77217
TX,harris,77225
TX,harris,77365
TX,harris,77248
TX,harris,77410
TX,harris,77587
TX,harris,77034
TX,harris,77035
TX,harris,77026
TX,harris,77068
TX,harris,77562
TX,harris,77450
TX,harris,77038
TX,harris,77586
TX,harris,77218
TX,harris,77237
TX,harris,77523
TX,harris,77522
TX,harris,77238
TX,harris,77244
TX,harris,77252
TX,harris,77530
TX,harris,77484
TX,harris,77230
TX,harris,77507
TX,harris,77005
TX,harris,77205
TX,harris,77339
TX,harris,77013
TX,harris,77572
TX,harris,77494
TX,harris,77391
TX,harris,77006
TX,harris,77058
TX,harris,77521
TX,harris,77014
TX,harris,77377
TX,harris,77447
TX,harris,77067
TX,harris,77449
TX,harris,77088
TX,harris,77056
TX,harris,77291
TX,harris,77206
TX,harris,77279
TX,harris,77042
TX,harris,77547
TX,harris,77274
TX,harris,77023
TX,harris,77235
TX,harris,77098
TX,harris,77373
TX,harris,77072
TX,harris,77256
TX,harris,77020
TX,harris,77226
TX,harris,77546
TX,harris,77086
TX,harris,77092
TX,harris,77259
TX,harris,77388
TX,harris,77325
TX,harris,77011
TX,harris,77267
TX,harris,77075
TX,harris,77049
TX,harris,77029
TX,harris,77383
TX,harris,77336
TX,harris,77262
TX,harris,77055
TX,harris,77240
TX,harris,77028
TX,harris,77037
TX,harris,77571
TX,harris,77053
TX,harris,77233
TX,harris,77492
TX,harris,77396
TX,harris,77012
TX,harris,77073
TX,harris,77489
TX,harris,77491
TX,harris,77033
TX,harris,77288
TX,harris,77502
TX,harris,77054
TX,harris,77251
TX,harris,77045
TX,harris,77016
TX,harris,77429
TX,harris,77076
TX,harris,77008
TX,harris,77536
TX,harris,77282
TX,harris,77292
TX,harris,77025
TX,harris,77402
TX,harris,77031
TX,harris,77039
TX,harris,77004
TX,harris,77257
TX,harris,77208
TX,harris,77505
TX,harris,77532
TX,harris,77065
TX,harrison,75694
TX,harrison,75683
TX,harrison,75639
TX,harrison,75659
TX,harrison,75672
TX,harrison,75640
TX,harrison,75651
TX,harrison,75605
TX,harrison,75661
TX,harrison,75692
TX,harrison,75657
TX,harrison,75688
TX,harrison,75642
TX,harrison,75650
TX,harrison,75601
TX,harrison,75670
TX,harrison,75602
TX,harrison,75671
TX,hidalgo,78565
TX,hidalgo,78503
TX,hidalgo,78560
TX,hidalgo,78579
TX,hidalgo,78549
TX,hidalgo,78574
TX,hidalgo,78537
TX,hidalgo,78557
TX,hidalgo,78540
TX,hidalgo,78570
TX,hidalgo,78539
TX,hidalgo,78577
TX,hidalgo,78538
TX,hidalgo,78572
TX,hidalgo,78559
TX,hidalgo,78562
TX,hidalgo,78589
TX,hidalgo,78569
TX,hidalgo,78599
TX,hidalgo,78501
TX,hidalgo,78543
TX,hidalgo,78505
TX,hidalgo,78504
TX,hidalgo,78541
TX,hidalgo,78573
TX,hidalgo,78558
TX,hidalgo,78542
TX,hidalgo,78595
TX,hidalgo,78516
TX,hidalgo,78596
TX,hidalgo,78563
TX,hidalgo,78576
TX,hidalgo,78502
TX,houston,75835
TX,houston,75851
TX,houston,75862
TX,houston,75849
TX,houston,75858
TX,houston,75844
TX,houston,75847
TX,houston,75839
TX,jackson,77970
TX,jackson,77991
TX,jackson,77962
TX,jackson,77455
TX,jackson,77971
TX,jackson,77957
TX,jackson,77969
TX,jackson,77465
TX,jackson,77961
TX,jackson,77979
TX,jasper,75951
TX,jasper,77632
TX,jasper,75931
TX,jasper,77612
TX,jasper,75966
TX,jasper,75956
TX,jasper,77615
TX,jasper,77662
TX,jasper,75933
TX,jasper,75980
TX,jefferson,77627
TX,jefferson,77619
TX,jefferson,77726
TX,jefferson,77705
TX,jefferson,77704
TX,jefferson,77622
TX,jefferson,77665
TX,jefferson,77701
TX,jefferson,77640
TX,jefferson,77651
TX,jefferson,77708
TX,jefferson,77641
TX,jefferson,77707
TX,jefferson,77655
TX,jefferson,77642
TX,jefferson,77702
TX,jefferson,77613
TX,jefferson,77706
TX,jefferson,77713
TX,jefferson,77629
TX,jefferson,77643
TX,jefferson,77703
TX,jefferson,77720
TX,jefferson,77725
TX,kenedy,78385
TX,kenedy,78338
TX,kleberg,78363
TX,kleberg,78379
TX,lavaca,77995
TX,lavaca,77984
TX,lavaca,77964
TX,lavaca,78956
TX,lavaca,77987
TX,lavaca,77986
TX,lavaca,77975
TX,lavaca,78941
TX,lee,78621
TX,lee,78945
TX,lee,78942
TX,lee,78947
TX,lee,78948
TX,lee,78659
TX,lee,77853
TX,lee,76578
TX,lee,78650
TX,lee,78946
TX,lee,76567
TX,leon,75831
TX,leon,77864
TX,leon,75852
TX,leon,77855
TX,leon,75833
TX,leon,75850
TX,leon,75855
TX,leon,77871
TX,leon,75846
TX,leon,77865
TX,leon,77850
TX,liberty,77371
TX,liberty,77582
TX,liberty,77369
TX,liberty,77535
TX,liberty,77372
TX,liberty,77533
TX,liberty,77564
TX,liberty,77575
TX,liberty,77561
TX,liberty,77357
TX,liberty,77368
TX,liberty,77328
TX,liberty,77538
TX,liberty,77597
TX,liberty,77327
TX,madison,77861
TX,madison,77872
TX,madison,77871
TX,madison,77864
TX,madison,77831
TX,madison,75852
TX,marion,75651
TX,marion,75657
TX,marion,75683
TX,marion,75564
TX,marion,75640
TX,marion,75630
TX,marion,75555
TX,marion,75668
TX,matagorda,77440
TX,matagorda,77457
TX,matagorda,77419
TX,matagorda,77428
TX,matagorda,77465
TX,matagorda,77482
TX,matagorda,77480
TX,matagorda,77414
TX,matagorda,77468
TX,matagorda,77415
TX,matagorda,77404
TX,matagorda,77458
TX,matagorda,77437
TX,matagorda,77456
TX,matagorda,77420
TX,matagorda,77483
TX,milam,77857
TX,milam,77836
TX,milam,76511
TX,milam,76577
TX,milam,76570
TX,milam,76520
TX,milam,76534
TX,milam,76519
TX,milam,76523
TX,milam,78947
TX,milam,76569
TX,milam,76556
TX,milam,76567
TX,milam,76578
TX,milam,76518
TX,montgomery,77333
TX,montgomery,77328
TX,montgomery,77447
TX,montgomery,77355
TX,montgomery,77372
TX,montgomery,77302
TX,montgomery,77353
TX,montgomery,77356
TX,montgomery,77306
TX,montgomery,77387
TX,montgomery,77378
TX,montgomery,77382
TX,montgomery,77339
TX,montgomery,77381
TX,montgomery,77357
TX,montgomery,77362
TX,montgomery,77354
TX,montgomery,77303
TX,montgomery,77386
TX,montgomery,77365
TX,montgomery,77380
TX,montgomery,77384
TX,montgomery,77305
TX,montgomery,77327
TX,montgomery,77318
TX,montgomery,77304
TX,montgomery,77358
TX,montgomery,77301
TX,montgomery,77873
TX,montgomery,77393
TX,montgomery,77316
TX,montgomery,77385
TX,morris,75656
TX,morris,75686
TX,morris,75571
TX,morris,75638
TX,morris,75636
TX,morris,75568
TX,morris,75668
TX,morris,75455
TX,morris,75558
TX,nacogdoches,75961
TX,nacogdoches,75978
TX,nacogdoches,75946
TX,nacogdoches,75958
TX,nacogdoches,75943
TX,nacogdoches,75964
TX,nacogdoches,75937
TX,nacogdoches,75963
TX,nacogdoches,75965
TX,nacogdoches,75788
TX,nacogdoches,75944
TX,nacogdoches,75760
TX,newton,75956
TX,newton,75933
TX,newton,75932
TX,newton,75928
TX,newton,75966
TX,newton,77612
TX,newton,77614
TX,newton,75977
TX,newton,77632
TX,newton,75951
TX,nueces,78408
TX,nueces,78411
TX,nueces,78468
TX,nueces,78413
TX,nueces,78401
TX,nueces,78406
TX,nueces,78402
TX,nueces,78465
TX,nueces,78373
TX,nueces,78419
TX,nueces,78362
TX,nueces,78412
TX,nueces,78404
TX,nueces,78405
TX,nueces,78415
TX,nueces,78469
TX,nueces,78336
TX,nueces,78416
TX,nueces,78407
TX,nueces,78410
TX,nueces,78380
TX,nueces,78418
TX,nueces,78463
TX,nueces,78427
TX,nueces,78343
TX,nueces,78467
TX,nueces,78330
TX,nueces,78339
TX,nueces,78480
TX,nueces,78426
TX,nueces,78417
TX,nueces,78409
TX,nueces,78347
TX,nueces,78351
TX,nueces,78466
TX,nueces,78414
TX,nueces,78403
TX,nueces,78460
TX,nueces,78383
TX,orange,77632
TX,orange,77639
TX,orange,77670
TX,orange,77626
TX,orange,77630
TX,orange,77662
TX,orange,77611
TX,orange,77631
TX,panola,75643
TX,panola,75975
TX,panola,75685
TX,panola,75954
TX,panola,75631
TX,panola,75692
TX,panola,75672
TX,panola,75639
TX,panola,75974
TX,panola,75652
TX,panola,75633
TX,panola,75669
TX,panola,75691
TX,panola,75637
TX,polk,75934
TX,polk,77351
TX,polk,75936
TX,polk,77332
TX,polk,77399
TX,polk,77350
TX,polk,77335
TX,polk,77326
TX,polk,75960
TX,polk,77360
TX,polk,77327
TX,polk,75939
TX,refugio,77990
TX,refugio,78377
TX,refugio,78393
TX,refugio,78340
TX,refugio,77950
TX,robertson,77867
TX,robertson,77856
TX,robertson,76687
TX,robertson,76629
TX,robertson,77870
TX,robertson,77882
TX,robertson,77807
TX,robertson,76653
TX,robertson,77865
TX,robertson,77859
TX,robertson,77808
TX,robertson,77837
TX,rusk,75687
TX,rusk,75684
TX,rusk,75681
TX,rusk,75750
TX,rusk,75662
TX,rusk,75652
TX,rusk,75666
TX,rusk,75633
TX,rusk,75682
TX,rusk,75975
TX,rusk,75760
TX,rusk,75658
TX,rusk,75691
TX,rusk,75789
TX,rusk,75603
TX,rusk,75680
TX,rusk,75669
TX,rusk,75654
TX,rusk,75784
TX,rusk,75689
TX,rusk,75946
TX,rusk,75667
TX,sabine,75968
TX,sabine,75972
TX,sabine,75959
TX,sabine,75931
TX,sabine,75948
TX,sabine,75930
TX,san augustine,75929
TX,san augustine,75935
TX,san augustine,75972
TX,san augustine,75930
TX,san augustine,75961
TX,san jacinto,77327
TX,san jacinto,77328
TX,san jacinto,77331
TX,san jacinto,77320
TX,san jacinto,77371
TX,san jacinto,77378
TX,san jacinto,77359
TX,san jacinto,77364
TX,san jacinto,75862
TX,san jacinto,77358
TX,san patricio,78374
TX,san patricio,78335
TX,san patricio,78387
TX,san patricio,78370
TX,san patricio,78336
TX,san patricio,78352
TX,san patricio,78390
TX,san patricio,78368
TX,san patricio,78359
TX,san patricio,78362
TX,shelby,75975
TX,shelby,75973
TX,shelby,75643
TX,shelby,75954
TX,shelby,75974
TX,shelby,75935
TX,trinity,75851
TX,trinity,75847
TX,trinity,75845
TX,trinity,75856
TX,trinity,75834
TX,trinity,75904
TX,trinity,75926
TX,trinity,77320
TX,trinity,75862
TX,trinity,75865
TX,tyler,77624
TX,tyler,75942
TX,tyler,75979
TX,tyler,75990
TX,tyler,77663
TX,tyler,75936
TX,tyler,77660
TX,tyler,77616
TX,tyler,77664
TX,tyler,75938
TX,upshur,75604
TX,upshur,75683
TX,upshur,75647
TX,upshur,75686
TX,upshur,75693
TX,upshur,75605
TX,upshur,75765
TX,upshur,75645
TX,upshur,75755
TX,upshur,75640
TX,upshur,75451
TX,upshur,75644
TX,upshur,75494
TX,victoria,77973
TX,victoria,77968
TX,victoria,77988
TX,victoria,77903
TX,victoria,77976
TX,victoria,77977
TX,victoria,77902
TX,victoria,77974
TX,victoria,77904
TX,victoria,77951
TX,victoria,77905
TX,victoria,77995
TX,victoria,77979
TX,victoria,77901
TX,walker,75862
TX,walker,77831
TX,walker,77340
TX,walker,75851
TX,walker,77334
TX,walker,77320
TX,walker,75852
TX,walker,77873
TX,walker,77342
TX,walker,77318
TX,walker,77358
TX,walker,77341
TX,walker,77378
TX,walker,77367
TX,waller,77423
TX,waller,77868
TX,waller,77445
TX,waller,77466
TX,waller,77355
TX,waller,77494
TX,waller,77446
TX,waller,77363
TX,waller,77484
TX,waller,77447
TX,waller,77493
TX,washington,77880
TX,washington,77426
TX,washington,77834
TX,washington,77835
TX,washington,77868
TX,washington,78932
TX,washington,78946
TX,washington,77833
TX,webb,78041
TX,webb,78043
TX,webb,78042
TX,webb,78046
TX,webb,78044
TX,webb,78371
TX,webb,78040
TX,webb,78369
TX,webb,78045
TX,webb,78019
TX,webb,78344
TX,wharton,77443
TX,wharton,77455
TX,wharton,77453
TX,wharton,77437
TX,wharton,77434
TX,wharton,77488
TX,wharton,77485
TX,wharton,77467
TX,wharton,77436
TX,wharton,77448
TX,wharton,77454
TX,wharton,77432
TX,wharton,77420
TX,wharton,77435
TX,willacy,78561
TX,willacy,78550
TX,willacy,78580
TX,willacy,78598
TX,willacy,78594
TX,willacy,78569
TX,willacy,78590
FL,alachua,32631
FL,alachua,32696
FL,alachua,32655
FL,alachua,32666
FL,alachua,32603
FL,alachua,32640
FL,alachua,32635
FL,alachua,32643
FL,alachua,32615
FL,alachua,32669
FL,alachua,32607
FL,alachua,32601
FL,alachua,32610
FL,alachua,32604
FL,alachua,32658
FL,alachua,32614
FL,alachua,32609
FL,alachua,32608
FL,alachua,32667
FL,alachua,32618
FL,alachua,32653
FL,alachua,32633
FL,alachua,32611
FL,alachua,32662
FL,alachua,32616
FL,alachua,32622
FL,alachua,32044
FL,alachua,32654
FL,alachua,32605
FL,alachua,32641
FL,alachua,32627
FL,alachua,32606
FL,alachua,32612
FL,alachua,32694
FL,baker,32040
FL,baker,32063
FL,baker,32087
FL,baker,32234
FL,bay,32456
FL,bay,32403
FL,bay,32409
FL,bay,32465
FL,bay,32466
FL,bay,32462
FL,bay,32428
FL,bay,32444
FL,bay,32438
FL,bay,32417
FL,bay,32402
FL,bay,32405
FL,bay,32406
FL,bay,32401
FL,bay,32407
FL,bay,32408
FL,bay,32410
FL,bay,32404
FL,bay,32413
FL,bay,32411
FL,bay,32437
FL,bradford,32666
FL,bradford,32083
FL,bradford,32042
FL,bradford,32044
FL,bradford,32656
FL,bradford,32609
FL,bradford,32058
FL,bradford,32054
FL,bradford,32622
FL,bradford,32091
FL,brevard,32912
FL,brevard,32950
FL,brevard,32909
FL,brevard,32906
FL,brevard,32903
FL,brevard,32937
FL,brevard,32908
FL,brevard,32934
FL,brevard,32905
FL,brevard,32926
FL,brevard,32911
FL,brevard,32941
FL,brevard,32754
FL,brevard,32901
FL,brevard,32902
FL,brevard,32781
FL,brevard,32815
FL,brevard,32925
FL,brevard,32922
FL,brevard,32920
FL,brevard,32923
FL,brevard,32959
FL,brevard,32924
FL,brevard,32899
FL,brevard,32910
FL,brevard,32935
FL,brevard,32931
FL,brevard,32940
FL,brevard,32907
FL,brevard,32949
FL,brevard,32956
FL,brevard,32904
FL,brevard,32927
FL,brevard,32932
FL,brevard,32954
FL,brevard,32955
FL,brevard,32783
FL,brevard,32952
FL,brevard,32951
FL,brevard,32775
FL,brevard,32796
FL,brevard,32953
FL,brevard,32780
FL,brevard,32936
FL,brevard,32948
FL,brevard,32976
FL,broward,33008
FL,broward,33023
FL,broward,33067
FL,broward,33316
FL,broward,33432
FL,broward,33075
FL,broward,33027
FL,broward,33077
FL,broward,33331
FL,broward,33307
FL,broward,33339
FL,broward,33082
FL,broward,33021
FL,broward,33321
FL,broward,33009
FL,broward,33319
FL,broward,33019
FL,broward,33083
FL,broward,33311
FL,broward,33318
FL,broward,33084
FL,broward,33304
FL,broward,33056
FL,broward,33329
FL,broward,33359
FL,broward,33073
FL,broward,33322
FL,broward,33026
FL,broward,33020
FL,broward,33018
FL,broward,33065
FL,broward,33071
FL,broward,33061
FL,broward,33443
FL,broward,33320
FL,broward,33097
FL,broward,33303
FL,broward,33346
FL,broward,33025
FL,broward,33301
FL,broward,33310
FL,broward,33064
FL,broward,33069
FL,broward,33312
FL,broward,33179
FL,broward,33022
FL,broward,33029
FL,broward,33332
FL,broward,33066
FL,broward,33313
FL,broward,33328
FL,broward,33314
FL,broward,33338
FL,broward,33355
FL,broward,33004
FL,broward,33442
FL,broward,33024
FL,broward,33093
FL,broward,33441
FL,broward,33074
FL,broward,33326
FL,broward,33388
FL,broward,33302
FL,broward,33348
FL,broward,33028
FL,broward,33081
FL,broward,33335
FL,broward,33334
FL,broward,33076
FL,broward,33068
FL,broward,33062
FL,broward,33330
FL,broward,33308
FL,broward,33394
FL,broward,33063
FL,broward,33309
FL,broward,33325
FL,broward,33324
FL,broward,33315
FL,broward,33327
FL,broward,33323
FL,broward,33306
FL,broward,33351
FL,broward,33060
FL,broward,33305
FL,broward,33345
FL,broward,33317
FL,calhoun,32438
FL,calhoun,32421
FL,calhoun,32430
FL,calhoun,32442
FL,calhoun,32465
FL,calhoun,32449
FL,calhoun,32448
FL,calhoun,32466
FL,calhoun,32424
FL,calhoun,32420
FL,charlotte,33938
FL,charlotte,33954
FL,charlotte,33981
FL,charlotte,33950
FL,charlotte,34287
FL,charlotte,33947
FL,charlotte,34223
FL,charlotte,33946
FL,charlotte,34224
FL,charlotte,34269
FL,charlotte,33949
FL,charlotte,33948
FL,charlotte,33982
FL,charlotte,33980
FL,charlotte,34266
FL,charlotte,33951
FL,charlotte,33917
FL,charlotte,33952
FL,charlotte,33983
FL,charlotte,33953
FL,charlotte,33955
FL,citrus,34453
FL,citrus,34434
FL,citrus,34448
FL,citrus,34445
FL,citrus,34436
FL,citrus,34423
FL,citrus,34428
FL,citrus,34451
FL,citrus,34441
FL,citrus,34464
FL,citrus,34460
FL,citrus,34465
FL,citrus,34452
FL,citrus,34446
FL,citrus,34450
FL,citrus,34601
FL,citrus,34449
FL,citrus,34442
FL,citrus,34447
FL,citrus,34461
FL,citrus,34433
FL,citrus,34487
FL,citrus,34429
FL,clay,32065
FL,clay,32234
FL,clay,32068
FL,clay,32067
FL,clay,32079
FL,clay,32656
FL,clay,32160
FL,clay,32140
FL,clay,32666
FL,clay,32091
FL,clay,32050
FL,clay,32043
FL,clay,32073
FL,clay,32003
FL,clay,32006
FL,clay,32058
FL,collier,34113
FL,collier,34110
FL,collier,34108
FL,collier,34112
FL,collier,34114
FL,collier,34119
FL,collier,34142
FL,collier,34116
FL,collier,34140
FL,collier,34107
FL,collier,34139
FL,collier,34141
FL,collier,34146
FL,collier,34103
FL,collier,34106
FL,collier,34134
FL,collier,34101
FL,collier,34145
FL,collier,34117
FL,collier,34120
FL,collier,34102
FL,collier,33928
FL,collier,34138
FL,collier,34105
FL,collier,34109
FL,collier,34104
FL,columbia,32025
FL,columbia,32094
FL,columbia,32055
FL,columbia,32056
FL,columbia,32061
FL,columbia,32096
FL,columbia,32024
FL,columbia,32643
FL,columbia,32038
FL,de soto,34269
FL,de soto,34266
FL,de soto,34267
FL,de soto,33865
FL,de soto,34268
FL,dixie,32680
FL,dixie,32008
FL,dixie,32648
FL,dixie,32359
FL,dixie,32692
FL,dixie,32628
FL,duval,32222
FL,duval,32207
